feature	r
Neurosynth_TFIDF__scan	-0.0935613467166912
Neurosynth_TFIDF__orbitofrontal	-0.093721438588231
Neurosynth_TFIDF__emission tomography	-0.0940422730205585
Neurosynth_TFIDF__involves	-0.0941608258719506
Neurosynth_TFIDF__decision making	-0.0941706293295103
Neurosynth_TFIDF__intelligence	-0.0942124034109766
Neurosynth_TFIDF__relation	-0.0943235022816168
Neurosynth_TFIDF__nervous	-0.0944627777421716
Neurosynth_TFIDF__response time	-0.0944647754796009
Neurosynth_TFIDF__prefrontal cortical	-0.0944798689343584
Neurosynth_TFIDF__far	-0.0945314670545231
Neurosynth_TFIDF__read	-0.0945473680355451
Neurosynth_TFIDF__early	-0.0946717629690111
Neurosynth_TFIDF__spectrum disorders	-0.0949514740181936
Neurosynth_TFIDF__gains	-0.0949903708740927
Neurosynth_TFIDF__inferior occipital	-0.0952648443791172
Neurosynth_TFIDF__just	-0.0953207231282277
Neurosynth_TFIDF__lesser	-0.0957077526225664
Neurosynth_TFIDF__term memory	-0.0960180461412673
Neurosynth_TFIDF__15 healthy	-0.0960912646656049
Neurosynth_TFIDF__transition	-0.0961986082922402
Neurosynth_TFIDF__band	-0.0961986082922402
Neurosynth_TFIDF__spatially	-0.0962329649463309
Neurosynth_TFIDF__retrosplenial	-0.096348500572231
Neurosynth_TFIDF__angry	-0.0963690594371868
Neurosynth_TFIDF__lateral	-0.0964412627134195
Neurosynth_TFIDF__know	-0.096521312054566
Neurosynth_TFIDF__learned	-0.0965227134367276
Neurosynth_TFIDF__community	-0.0965657568898998
Neurosynth_TFIDF__moving	-0.0967569965027844
Neurosynth_TFIDF__tomography	-0.0969041001934601
Neurosynth_TFIDF__recruitment	-0.0972939317190057
Neurosynth_TFIDF__accurately	-0.0973564675699363
Neurosynth_TFIDF__parahippocampal gyrus	-0.0974050593721614
Neurosynth_TFIDF__distractors	-0.0974071274653708
Neurosynth_TFIDF__optimized	-0.0979130951378282
Neurosynth_TFIDF__sentence comprehension	-0.0979134612237949
Neurosynth_TFIDF__selective attention	-0.0979319413733069
Neurosynth_TFIDF__discussed	-0.0983215528550017
Neurosynth_TFIDF__occipital parietal	-0.0988460233968607
Neurosynth_TFIDF__emotionally	-0.0988555009049925
Neurosynth_TFIDF__goal directed	-0.0988577875822535
Neurosynth_TFIDF__laterality	-0.0988621685774014
Neurosynth_TFIDF__suggest functional	-0.0990048170608209
Neurosynth_TFIDF__recovery	-0.0992180502124352
Neurosynth_TFIDF__expectancy	-0.099245541159725
Neurosynth_TFIDF__correlations	-0.0994017941936044
Neurosynth_TFIDF__late	-0.0995545530143779
Neurosynth_TFIDF__confirm	-0.0995895863312795
Neurosynth_TFIDF__provide novel	-0.0998731039471785
Neurosynth_TFIDF__disease ad	-0.1000694391979387
Neurosynth_TFIDF__ad	-0.1000694391979387
Neurosynth_TFIDF__cognitive impairment	-0.1000694391979387
Neurosynth_TFIDF__supporting	-0.1001321085090432
Neurosynth_TFIDF__tested	-0.1001393970782674
Neurosynth_TFIDF__conjunction	-0.1006654778899912
Neurosynth_TFIDF__orbitofrontal cortex	-0.1009094387509216
Neurosynth_TFIDF__words	-0.1011377267698399
Neurosynth_TFIDF__resonance measure	-0.101204399001299
Neurosynth_TFIDF__navigation	-0.1014439424151208
Neurosynth_TFIDF__having	-0.1015361677027972
Neurosynth_TFIDF__education	-0.101634905914136
Neurosynth_TFIDF__frequently	-0.1018352267440665
Neurosynth_TFIDF__cortex dorsolateral	-0.1019140049663779
Neurosynth_TFIDF__activities	-0.1020309661704732
Neurosynth_TFIDF__representing	-0.1020488436424915
Neurosynth_TFIDF__change	-0.1020495472125329
Neurosynth_TFIDF__conceptual	-0.1021375897589838
Neurosynth_TFIDF__reduce	-0.1021966892154757
Neurosynth_TFIDF__emission	-0.1023277482591755
Neurosynth_TFIDF__world	-0.1025074958031223
Neurosynth_TFIDF__posterior middle	-0.1026881873119255
Neurosynth_TFIDF__cortex hippocampus	-0.1027703810309458
Neurosynth_TFIDF__rise	-0.1033636066328082
Neurosynth_TFIDF__corresponding	-0.1035126614925463
Neurosynth_TFIDF__closed	-0.1036250200598802
Neurosynth_TFIDF__assume	-0.103993563992791
Neurosynth_TFIDF__v5	-0.1040138279108418
Neurosynth_TFIDF__localized	-0.1040419113351207
Neurosynth_TFIDF__estimated	-0.1041028980065152
Neurosynth_TFIDF__fundamental	-0.1042284377353569
Neurosynth_TFIDF__spectrum	-0.1043263958399158
Neurosynth_TFIDF__negatively correlated	-0.1045968219179415
Neurosynth_TFIDF__stroke	-0.1046940527055574
Neurosynth_TFIDF__repetition	-0.1047138870273946
Neurosynth_TFIDF__communication	-0.1060289452475119
Neurosynth_TFIDF__limited	-0.1063184835334968
Neurosynth_TFIDF__successive	-0.1064287872059836
Neurosynth_TFIDF__driving	-0.1064687581784823
Neurosynth_TFIDF__compensate	-0.106487266927986
Neurosynth_TFIDF__priming	-0.1067488606328213
Neurosynth_TFIDF__posterior superior	-0.1069013173401152
Neurosynth_TFIDF__demanding	-0.1069667356418474
Neurosynth_TFIDF__alters	-0.1070201549535462
Neurosynth_TFIDF__gap	-0.107043255662581
Neurosynth_TFIDF__pathology	-0.1070613848690263
Neurosynth_TFIDF__face recognition	-0.1075654947417553
Neurosynth_TFIDF__new	-0.1081407890878591
Neurosynth_TFIDF__ms	-0.1081616186635924
Neurosynth_TFIDF__sn	-0.1081627062299245
Neurosynth_TFIDF__basic	-0.1081831773410837
Neurosynth_TFIDF__valuable	-0.1082952355047285
Neurosynth_TFIDF__divergent	-0.1084074552516239
Neurosynth_TFIDF__person	-0.108551827166134
Neurosynth_TFIDF__time points	-0.1085833647129494
Neurosynth_TFIDF__select	-0.1085833647129494
Neurosynth_TFIDF__clustering	-0.1085833647129494
Neurosynth_TFIDF__describing	-0.1088898601251852
Neurosynth_TFIDF__undergoing	-0.1090052765655614
Neurosynth_TFIDF__externally	-0.1090974376581927
Neurosynth_TFIDF__report	-0.1091057917131023
Neurosynth_TFIDF__eyes	-0.1091813180090832
Neurosynth_TFIDF__expressions	-0.1092439197352937
Neurosynth_TFIDF__hippocampal	-0.1092918512378129
Neurosynth_TFIDF__successful	-0.1094047705497051
Neurosynth_TFIDF__visual cortex	-0.1095019145915166
Neurosynth_TFIDF__parahippocampal cortex	-0.1095140933531565
Neurosynth_TFIDF__real world	-0.1096334928096068
Neurosynth_TFIDF__11	-0.1097658582887624
Neurosynth_TFIDF__photographs	-0.1100997262567853
Neurosynth_TFIDF__delivered	-0.1101769608644849
Neurosynth_TFIDF__visual field	-0.1104059451186802
Neurosynth_TFIDF__negatively	-0.1105446516440594
Neurosynth_TFIDF__peripheral	-0.1106264298038782
Neurosynth_TFIDF__equivalent	-0.11093217198648
Neurosynth_TFIDF__observer	-0.1111772693217484
Neurosynth_TFIDF__influences	-0.1114522958641215
Neurosynth_TFIDF__treatment	-0.1116426423530718
Neurosynth_TFIDF__medial frontal	-0.1117158763759371
Neurosynth_TFIDF__familiarity	-0.1123845011066736
Neurosynth_TFIDF__suggest	-0.113085080347883
Neurosynth_TFIDF__potentials	-0.1131800856731238
Neurosynth_TFIDF__parieto occipital	-0.1135868963053422
Neurosynth_TFIDF__remembered	-0.1135933047699784
Neurosynth_TFIDF__decision	-0.1136520712375024
Neurosynth_TFIDF__led	-0.1141085906863787
Neurosynth_TFIDF__transfer	-0.1142652076397403
Neurosynth_TFIDF__unaffected	-0.1147044944502614
Neurosynth_TFIDF__comprehension	-0.1147068738472334
Neurosynth_TFIDF__peak	-0.1147169897690155
Neurosynth_TFIDF__limb	-0.1148305210494314
Neurosynth_TFIDF__identity	-0.1153283255423605
Neurosynth_TFIDF__combined	-0.1153328049521079
Neurosynth_TFIDF__exact	-0.1155858239038623
Neurosynth_TFIDF__frontal temporal	-0.1156326103945456
Neurosynth_TFIDF__guide	-0.1157226357095237
Neurosynth_TFIDF__understanding	-0.1157513190235819
Neurosynth_TFIDF__good	-0.115834558452206
Neurosynth_TFIDF__occipital gyrus	-0.1163389603072658
Neurosynth_TFIDF__decisions	-0.1164775393914928
Neurosynth_TFIDF__showing	-0.1165737563264565
Neurosynth_TFIDF__vivo	-0.1166284040956251
Neurosynth_TFIDF__space	-0.1166947481630222
Neurosynth_TFIDF__fusiform gyrus	-0.1168721969352795
Neurosynth_TFIDF__cortex inferior	-0.1169683476560781
Neurosynth_TFIDF__insight	-0.1169898158612722
Neurosynth_TFIDF__outside scanner	-0.1170501301305416
Neurosynth_TFIDF__ii	-0.1173699355223972
Neurosynth_TFIDF__indicates	-0.1179178514223683
Neurosynth_TFIDF__experiencing	-0.1179394114272984
Neurosynth_TFIDF__medial lateral	-0.1179877952352561
Neurosynth_TFIDF__exploration	-0.1180529466708032
Neurosynth_TFIDF__rating	-0.118173825869462
Neurosynth_TFIDF__consists	-0.1184594824225559
Neurosynth_TFIDF__enhance	-0.1188629419312518
Neurosynth_TFIDF__expected	-0.1195866948169114
Neurosynth_TFIDF__traits	-0.120127411225817
Neurosynth_TFIDF__completed	-0.1201634986572296
Neurosynth_TFIDF__composed	-0.1206062813503983
Neurosynth_TFIDF__obtained	-0.1207651126924391
Neurosynth_TFIDF__benefit	-0.1209346678397175
Neurosynth_TFIDF__reversed	-0.1212080314065768
Neurosynth_TFIDF__longitudinal	-0.1214748968797076
Neurosynth_TFIDF__ventromedial	-0.1215549180649006
Neurosynth_TFIDF__negativity	-0.1216532920074573
Neurosynth_TFIDF__fearful faces	-0.122090785845081
Neurosynth_TFIDF__v1	-0.1222372659066799
Neurosynth_TFIDF__differs	-0.122359922551927
Neurosynth_TFIDF__lateral occipital	-0.1225363023506195
Neurosynth_TFIDF__faces	-0.1225813163746411
Neurosynth_TFIDF__repetitive	-0.1226077034054072
Neurosynth_TFIDF__randomly	-0.1227125658774661
Neurosynth_TFIDF__clearly	-0.1229497932213099
Neurosynth_TFIDF__connections	-0.1231985798837452
Neurosynth_TFIDF__comprehensive	-0.1233357090734288
Neurosynth_TFIDF__links	-0.1241558961450027
Neurosynth_TFIDF__implicit	-0.124377159784479
Neurosynth_TFIDF__relationship	-0.124550699390185
Neurosynth_TFIDF__temporal cortex	-0.1246322906544131
Neurosynth_TFIDF__motivation	-0.1250502659028892
Neurosynth_TFIDF__behaviors	-0.1258534550953169
Neurosynth_TFIDF__variety	-0.1261730808059872
Neurosynth_TFIDF__basis	-0.1262144962502372
Neurosynth_TFIDF__sd	-0.1262571855625657
Neurosynth_TFIDF__positively	-0.1263699814822908
Neurosynth_TFIDF__transcranial	-0.1264463462135683
Neurosynth_TFIDF__transcranial magnetic	-0.1264463462135683
Neurosynth_TFIDF__magnetic stimulation	-0.1264463462135683
Neurosynth_TFIDF__48	-0.1266946071308926
Neurosynth_TFIDF__intervention	-0.1268302395837082
Neurosynth_TFIDF__genes	-0.1268302395837082
Neurosynth_TFIDF__posterior inferior	-0.1271949895470281
Neurosynth_TFIDF__addressed	-0.1272120801386115
Neurosynth_TFIDF__conclude	-0.1272524135000001
Neurosynth_TFIDF__vision	-0.127610671494275
Neurosynth_TFIDF__remarkably	-0.1277250745817446
Neurosynth_TFIDF__rostral anterior	-0.1277440361437158
Neurosynth_TFIDF__viewed	-0.1280464170113114
Neurosynth_TFIDF__amplitudes	-0.1280800496423228
Neurosynth_TFIDF__picture	-0.1281340906660629
Neurosynth_TFIDF__lingual	-0.1283630850373815
Neurosynth_TFIDF__way	-0.1284697685934851
Neurosynth_TFIDF__analyzing	-0.1284766915443435
Neurosynth_TFIDF__effortful	-0.1284766915443435
Neurosynth_TFIDF__correlating	-0.1290563133097764
Neurosynth_TFIDF__loss	-0.1291336572197897
Neurosynth_TFIDF__anatomy	-0.1298538498410469
Neurosynth_TFIDF__density	-0.1298793615952942
Neurosynth_TFIDF__states	-0.1299400504417631
Neurosynth_TFIDF__cases	-0.1301591345607603
Neurosynth_TFIDF__case	-0.1301932090316914
Neurosynth_TFIDF__potential	-0.1305415105790555
Neurosynth_TFIDF__13	-0.1308379496940091
Neurosynth_TFIDF__affected	-0.1313695088248436
Neurosynth_TFIDF__date	-0.1315722397763999
Neurosynth_TFIDF__bases	-0.1318645577368945
Neurosynth_TFIDF__referred	-0.1321295675914355
Neurosynth_TFIDF__future	-0.1323727391000897
Neurosynth_TFIDF__35	-0.1330092543259425
Neurosynth_TFIDF__modeling	-0.1332803888611193
Neurosynth_TFIDF__medial prefrontal	-0.1333199240109812
Neurosynth_TFIDF__defined	-0.134290594840406
Neurosynth_TFIDF__function	-0.1349610990966836
Neurosynth_TFIDF__fronto temporal	-0.1354413654552418
Neurosynth_TFIDF__social	-0.1357066125900886
Neurosynth_TFIDF__visual	-0.1368048129380318
Neurosynth_TFIDF__monitored	-0.1372501645821511
Neurosynth_TFIDF__motivational	-0.137534354626784
Neurosynth_TFIDF__physiological	-0.1381999258302492
Neurosynth_TFIDF__healthy male	-0.1384503240603772
Neurosynth_TFIDF__later	-0.1391319894904872
Neurosynth_TFIDF__rs	-0.1392149670534723
Neurosynth_TFIDF__medial	-0.1397897039991755
Neurosynth_TFIDF__investigations	-0.1399787620380531
Neurosynth_TFIDF__inferior temporal	-0.1403899657598027
Neurosynth_TFIDF__displays	-0.1406150659849656
Neurosynth_TFIDF__restricted	-0.1410509012290149
Neurosynth_TFIDF__lateral temporal	-0.1417630976081926
Neurosynth_TFIDF__investigation	-0.1423762469310563
Neurosynth_TFIDF__parameters	-0.1423893873965515
Neurosynth_TFIDF__object recognition	-0.1425963821209489
Neurosynth_TFIDF__dementia	-0.1430031355737374
Neurosynth_TFIDF__free	-0.1448537877638517
Neurosynth_TFIDF__dependence	-0.1449924800300149
Neurosynth_TFIDF__organized	-0.146077258595418
Neurosynth_TFIDF__challenge	-0.1461777774087192
Neurosynth_TFIDF__pictures	-0.146369694915442
Neurosynth_TFIDF__problems	-0.1463923222192481
Neurosynth_TFIDF__newly	-0.1463942283899875
Neurosynth_TFIDF__value	-0.1467113193827636
Neurosynth_TFIDF__influenced	-0.1468051306010656
Neurosynth_TFIDF__fusiform gyri	-0.1468694337289199
Neurosynth_TFIDF__form	-0.1472498235346895
Neurosynth_TFIDF__default	-0.1485584830612429
Neurosynth_TFIDF__group healthy	-0.1491228524497369
Neurosynth_TFIDF__healthy control	-0.1500559539282654
Neurosynth_TFIDF__elicited	-0.1511316598441083
Neurosynth_TFIDF__remain unclear	-0.1523487748719457
Neurosynth_TFIDF__negative emotional	-0.1523487748719457
Neurosynth_TFIDF__adult	-0.1530915653359311
Neurosynth_TFIDF__mental states	-0.1532176611552968
Neurosynth_TFIDF__lateral orbitofrontal	-0.1537486747778901
Neurosynth_TFIDF__latency	-0.1561405394435967
Neurosynth_TFIDF__individually	-0.1563222531908203
Neurosynth_TFIDF__aim	-0.1566457404277959
Neurosynth_TFIDF__rules	-0.1568829281585867
Neurosynth_TFIDF__obtain	-0.1570302785964207
Neurosynth_TFIDF__choose	-0.1572873150700684
Neurosynth_TFIDF__post hoc	-0.1579765665750134
Neurosynth_TFIDF__hoc	-0.1579765665750134
Neurosynth_TFIDF__useful	-0.1589045020280024
Neurosynth_TFIDF__position	-0.1606394505862281
Neurosynth_TFIDF__fractional	-0.1617734082382775
Neurosynth_TFIDF__met	-0.1617734082382775
Neurosynth_TFIDF__linearly	-0.1617734082382775
Neurosynth_TFIDF__parahippocampal	-0.1633326622067383
Neurosynth_TFIDF__scalp	-0.1637981791990254
Neurosynth_TFIDF__selective	-0.164161506002636
Neurosynth_TFIDF__default mode	-0.1646774450739429
Neurosynth_TFIDF__initial	-0.1653018013879796
Neurosynth_TFIDF__possible	-0.1653613521165244
Neurosynth_TFIDF__life	-0.167296525504769
Neurosynth_TFIDF__primary visual	-0.1674269008017357
Neurosynth_TFIDF__effects	-0.1677351853652706
Neurosynth_TFIDF__erp	-0.1688402924699245
Neurosynth_TFIDF__game	-0.1697480592938771
Neurosynth_TFIDF__extrastriate	-0.1722470715130713
Neurosynth_TFIDF__fusiform	-0.1736528536647216
Neurosynth_TFIDF__exhibit	-0.1738774584839937
Neurosynth_TFIDF__light	-0.175474277375299
Neurosynth_TFIDF__occipital	-0.1864362877651192
Neurosynth_TFIDF__paper	-0.1928316266229632
Neurosynth_TFIDF__metabolic	-0.1987953204448198
Neurosynth_TFIDF__impaired	-0.2019689906226421
Neurosynth_TFIDF__lesions	-0.238985821536128
