feature	mean	std
Neurosynth_TFIDF__tactile	0.08621255854013342	0.09991625531312232
Neurosynth_TFIDF__served	0.08619571267878727	0.06690823861356056
Neurosynth_TFIDF__divided	0.0861935314760686	0.08164623913830235
Neurosynth_TFIDF__substantial	0.08594312968321774	0.015705426363492377
Neurosynth_TFIDF__adaptation	0.08587641782662714	0.0672574423552447
Neurosynth_TFIDF__modulating	0.08583915735397513	0.07620594178429851
Neurosynth_TFIDF__stimulated	0.08569228560043621	0.0435107079996952
Neurosynth_TFIDF__play important	0.08554065271221656	0.06254469602646535
Neurosynth_TFIDF__partly	0.0854860911024867	0.027621147774651286
Neurosynth_TFIDF__explain	0.08535362874769004	0.061929918812134804
Neurosynth_TFIDF__verbal working	0.08524478523864847	0.047465604189762756
Neurosynth_TFIDF__evidenced	0.08523231204223614	0.0169789093822112
Neurosynth_TFIDF__dissociate	0.08522687532999038	0.054452407769616476
Neurosynth_TFIDF__supramarginal	0.08519070063574662	0.06050544150786288
Neurosynth_TFIDF__held	0.08506125795161736	0.045587508456646726
Neurosynth_TFIDF__47	0.08499410671987298	0.09241518094973322
Neurosynth_TFIDF__help	0.08489909267866577	0.09180495838662621
Neurosynth_TFIDF__vermis	0.08480339577872173	0.07103443184878609
Neurosynth_TFIDF__gyrus superior	0.0847578575925412	0.053107688508862466
Neurosynth_TFIDF__primary auditory	0.08467615902414265	0.050172859427356276
Neurosynth_TFIDF__instructed	0.08440823157219662	0.06713363375371177
Neurosynth_TFIDF__saccades	0.08439732942394382	0.06118562459000841
Neurosynth_TFIDF__serial	0.08436505731658533	0.06718093342129898
Neurosynth_TFIDF__primary somatosensory	0.08433028206743273	0.09724109318867434
Neurosynth_TFIDF__ventral premotor	0.08414845513820482	0.06887308305400337
Neurosynth_TFIDF__hypothesized	0.08411635941747866	0.06281918409849847
Neurosynth_TFIDF__evoke	0.08408172102034824	0.0712712952240112
Neurosynth_TFIDF__minimal	0.08397430328171201	0.036811077925040896
Neurosynth_TFIDF__persons	0.08394164503788279	0.05934491451561501
Neurosynth_TFIDF__medication	0.08391482308749412	0.030949111918229497
Neurosynth_TFIDF__speech perception	0.0839141241195137	0.01831161592264495
Neurosynth_TFIDF__fear	0.08387114337765537	0.08419652268513325
Neurosynth_TFIDF__visual auditory	0.08372361597065767	0.0719119429626496
Neurosynth_TFIDF__phenomenon	0.08366083921672167	0.07928638026987316
Neurosynth_TFIDF__eye field	0.08357297134679682	0.04634931707874486
Neurosynth_TFIDF__videos	0.08354176508331675	0.0
Neurosynth_TFIDF__crossover	0.08354176508331675	0.0
Neurosynth_TFIDF__specialization	0.08349310549251843	0.06850518463248846
Neurosynth_TFIDF__retention	0.0834597714590429	0.04469987991512333
Neurosynth_TFIDF__frontal parietal	0.08342679522617011	0.07302504794603475
Neurosynth_TFIDF__novelty	0.0833463946370843	0.1511722977140812
Neurosynth_TFIDF__voxel wise	0.08320510967012094	0.05155937502934624
Neurosynth_TFIDF__complementary	0.08314837024285288	0.037521903718877404
Neurosynth_TFIDF__proportion	0.08303379921225025	0.046666082157593
Neurosynth_TFIDF__near	0.08295663531859013	0.07859083739312064
Neurosynth_TFIDF__processes involved	0.08290790761715759	0.07184387297113691
Neurosynth_TFIDF__motor control	0.08277669295146178	0.06315688119061967
Neurosynth_TFIDF__24	0.08271317963913503	0.05326853308215642
Neurosynth_TFIDF__cortex thalamus	0.08261567975314567	0.0704127845466913
Neurosynth_TFIDF__exhibited	0.08247615039697742	0.058130162344099394
Neurosynth_TFIDF__maintain	0.08247260655179878	0.07352885083843422
Neurosynth_TFIDF__like	0.08236801242373168	0.07208639130333794
Neurosynth_TFIDF__sii	0.08235665632657782	0.07753856560419715
Neurosynth_TFIDF__shifting	0.08233714203256744	0.044577036833076795
Neurosynth_TFIDF__direct evidence	0.08231504089406846	0.03506626757621499
Neurosynth_TFIDF__facilitation	0.08225530533126427	0.1300379473076881
Neurosynth_TFIDF__able	0.08222390218134226	0.09481953720398854
Neurosynth_TFIDF__research suggests	0.08199164761915498	0.004797993545716361
Neurosynth_TFIDF__adjacent	0.08185500652517322	0.07065105089101624
Neurosynth_TFIDF__objective	0.08183142135297217	0.05483713171296923
Neurosynth_TFIDF__lack	0.08140012763100098	0.08099269552202092
Neurosynth_TFIDF__given	0.08139325265429918	0.04022444343676075
Neurosynth_TFIDF__construction	0.08134267500235687	0.0
Neurosynth_TFIDF__distraction	0.08125019776899943	0.048033088220215556
Neurosynth_TFIDF__separate	0.08124796403311929	0.06722571562368995
Neurosynth_TFIDF__auditory	0.08123924643597058	0.0680151421486251
Neurosynth_TFIDF__dot	0.08114230078639299	0.04131065657384314
Neurosynth_TFIDF__noted	0.08107939054515631	0.05107364942213511
Neurosynth_TFIDF__memory wm	0.08107787933921717	0.062204293681705415
Neurosynth_TFIDF__wm	0.08107787933921717	0.062204293681705415
Neurosynth_TFIDF__overlap	0.08090395840069872	0.08913108157861627
Neurosynth_TFIDF__prominent	0.08084777919891453	0.07365803733861977
Neurosynth_TFIDF__smaller	0.08081884791488632	0.06421468155101615
Neurosynth_TFIDF__task relevant	0.08076883527279789	0.07259430498756686
Neurosynth_TFIDF__motor sma	0.08071889853980388	0.05963572718020699
Neurosynth_TFIDF__increasingly	0.08069907325351912	0.05079439317856786
Neurosynth_TFIDF__underpinnings	0.08066261424338611	0.025461887100784474
Neurosynth_TFIDF__caudal	0.08066003658356131	0.09183889297370874
Neurosynth_TFIDF__control conditions	0.08059282394323548	0.06306810108140179
Neurosynth_TFIDF__equal	0.08058957519801989	0.039149543548152255
Neurosynth_TFIDF__principal	0.08058612456586926	0.056118370901502526
Neurosynth_TFIDF__highlighted	0.08057857468555071	0.1300291867918936
Neurosynth_TFIDF__striatum	0.08054493917902542	0.04860014262244884
Neurosynth_TFIDF__70	0.08030475658704575	0.07632773177233954
Neurosynth_TFIDF__time course	0.0803011295987133	0.07012250637318666
Neurosynth_TFIDF__precentral	0.08029000021338709	0.07192206203741462
Neurosynth_TFIDF__clusters	0.0802708054226126	0.04442961555549029
Neurosynth_TFIDF__normalized	0.08011079018923399	0.04447918785508463
Neurosynth_TFIDF__schizophrenic	0.08008751848321201	0.061669535151321585
Neurosynth_TFIDF__connected	0.08000936547279713	0.011531105115564905
Neurosynth_TFIDF__cortex acc	0.0798766203319388	0.06786461168713535
Neurosynth_TFIDF__acc	0.0798766203319388	0.06786461168713535
Neurosynth_TFIDF__treated	0.07985519185186059	0.030439261570884567
Neurosynth_TFIDF__dual	0.07979077997226883	0.06346754212384502
Neurosynth_TFIDF__cingulate	0.0796795172586669	0.08359020686183483
Neurosynth_TFIDF__german	0.07950231077556541	0.07176448403713011
Neurosynth_TFIDF__slower	0.0794862290466426	0.04372783085251141
Neurosynth_TFIDF__motor cortex	0.07939461041283975	0.07622639433993599
Neurosynth_TFIDF__parietal temporal	0.07937307362473327	0.06733700921541573
Neurosynth_TFIDF__planning	0.07932876942846892	0.0748379835278891
Neurosynth_TFIDF__postcentral gyrus	0.07931798939268934	0.07683304306030037
Neurosynth_TFIDF__intrinsic	0.07928268393638105	0.03679837825174607
Neurosynth_TFIDF__aging	0.07916383740533026	0.0
Neurosynth_TFIDF__resonance performing	0.07907524978341225	0.14590021536536707
Neurosynth_TFIDF__tests	0.07898830175966415	0.05330285651309347
Neurosynth_TFIDF__attention network	0.07898011249033945	0.0
Neurosynth_TFIDF__metabolism	0.07897615972310977	0.05698473623433344
Neurosynth_TFIDF__history	0.07886478794922329	0.0635690388191111
Neurosynth_TFIDF__frequency	0.07877177802824244	0.06840765702008424
Neurosynth_TFIDF__people	0.07856829017532836	0.06947668644912379
Neurosynth_TFIDF__previous functional	0.07855360113572472	0.09039695029170317
Neurosynth_TFIDF__computed	0.07853742281270458	0.0709566668774347
Neurosynth_TFIDF__focal	0.07852903073323389	0.05268394140373896
Neurosynth_TFIDF__timing	0.07852651452890388	0.05223280337439853
Neurosynth_TFIDF__hypothalamus	0.07850834125651816	0.06266853903269358
Neurosynth_TFIDF__dopamine	0.07847841174693626	0.0
Neurosynth_TFIDF__integrating	0.0784697596884601	0.026998299873953933
Neurosynth_TFIDF__oxygen	0.07836684177796183	0.1161254295018425
Neurosynth_TFIDF__compatible	0.07829271048415992	0.06176378185923823
Neurosynth_TFIDF__29	0.07824734148685503	0.04976172910104532
Neurosynth_TFIDF__spin	0.07812277055302479	0.0615530421070657
Neurosynth_TFIDF__consisting	0.07801779350389179	0.06999965026019557
Neurosynth_TFIDF__iv	0.07800522475017006	0.07213160970458031
Neurosynth_TFIDF__spectral	0.07799589532419535	0.05349757110789163
Neurosynth_TFIDF__cognitive performance	0.07789258017598387	0.061118463697183115
Neurosynth_TFIDF__supplementary motor	0.07787256406490381	0.0504149162528166
Neurosynth_TFIDF__match	0.07777749532136911	0.04983265509119091
Neurosynth_TFIDF__resolution	0.07769218221361571	0.07304381681578577
Neurosynth_TFIDF__thalamic	0.07766283285486195	0.0850758781839896
Neurosynth_TFIDF__example	0.07757748407659819	0.06640091637799668
Neurosynth_TFIDF__anticipatory	0.07757502207473668	0.08086958185913855
Neurosynth_TFIDF__subserving	0.07756625793522637	0.1124701216432504
Neurosynth_TFIDF__variant	0.07752218058338242	0.09531623034272485
Neurosynth_TFIDF__criteria	0.0773630819921925	0.0
Neurosynth_TFIDF__daily	0.07724445578379474	0.04814712272886451
Neurosynth_TFIDF__correct	0.0772141456008834	0.06115231169065579
Neurosynth_TFIDF__self reported	0.0771936540734169	0.0
Neurosynth_TFIDF__evaluation	0.07716556084071663	0.0781230580780438
Neurosynth_TFIDF__analyzed using	0.07708299871002483	0.048597386324215126
Neurosynth_TFIDF__speaking	0.07702028531981094	0.0
Neurosynth_TFIDF__association	0.07701578680172323	0.05755291558924203
Neurosynth_TFIDF__affective	0.07680889955231265	0.07368536215852378
Neurosynth_TFIDF__distributed network	0.0767859892441445	0.0779951626692181
Neurosynth_TFIDF__failed	0.07677107774219229	0.07352611684195008
Neurosynth_TFIDF__idea	0.07672400943190628	0.0725195682462764
Neurosynth_TFIDF__assessment	0.07670982545395581	0.026055828780892933
Neurosynth_TFIDF__strongest	0.07667699917521259	0.10079014081898656
Neurosynth_TFIDF__feeling	0.07656934843968427	0.021463116767664252
Neurosynth_TFIDF__matrix	0.07648972132896441	0.05279356466025058
Neurosynth_TFIDF__single subject	0.07648077313570581	0.061189827786401904
Neurosynth_TFIDF__discriminate	0.07647633117496114	0.05332857095391452
Neurosynth_TFIDF__evaluate	0.07646898412374428	0.07843895954742802
Neurosynth_TFIDF__mnemonic	0.07644836424671146	0.07637569083313656
Neurosynth_TFIDF__semantics	0.07644286188327909	0.06023743930262335
Neurosynth_TFIDF__psychophysical	0.07627077250227504	0.11946797973105165
Neurosynth_TFIDF__discuss	0.07622924094439486	0.14316504711690337
Neurosynth_TFIDF__ptsd	0.0762143897437763	0.06871902889895003
Neurosynth_TFIDF__stress disorder	0.0762143897437763	0.06871902889895003
Neurosynth_TFIDF__posttraumatic	0.0762143897437763	0.06871902889895003
Neurosynth_TFIDF__stress	0.0762143897437763	0.06871902889895003
Neurosynth_TFIDF__disorder ptsd	0.0762143897437763	0.06871902889895003
Neurosynth_TFIDF__methodological	0.07604536611555018	0.009426208867640819
Neurosynth_TFIDF__regard	0.07603126673698053	0.12492144905589393
Neurosynth_TFIDF__supports	0.07595799301838654	0.08746036766851639
Neurosynth_TFIDF__capture	0.07592981907104658	0.05902118025620955
Neurosynth_TFIDF__limbic	0.07587275572397921	0.08498557158026611
Neurosynth_TFIDF__generally	0.07585954302278311	0.09050211908504766
Neurosynth_TFIDF__large scale	0.0757431357558103	0.0691393589698376
Neurosynth_TFIDF__recently	0.07572534838423549	0.0760633237154771
Neurosynth_TFIDF__target	0.07567199375445258	0.08290495400981339
Neurosynth_TFIDF__sma	0.07558481386091147	0.06894741295629554
Neurosynth_TFIDF__rest	0.07548975826712792	0.08304132164075978
Neurosynth_TFIDF__cingulate cortex	0.07548022328984397	0.08774611351808902
Neurosynth_TFIDF__somatosensory	0.07547518072320514	0.09252942133603932
Neurosynth_TFIDF__compensatory	0.07543684623081273	0.07056321914816947
Neurosynth_TFIDF__guided	0.07541552136562427	0.08819736233259289
Neurosynth_TFIDF__listening	0.0753956285046732	0.09416804325863258
Neurosynth_TFIDF__cortical involved	0.07531902051088742	0.091769484399496
Neurosynth_TFIDF__cortex bilaterally	0.07531882922517522	0.07917800122353792
Neurosynth_TFIDF__control group	0.07530441241782834	0.06964739321464779
Neurosynth_TFIDF__putative	0.07529180631290655	0.08545441790099947
Neurosynth_TFIDF__rated	0.07529164962350876	0.10709332262704205
Neurosynth_TFIDF__cortico	0.07527912472331726	0.02942353689479958
Neurosynth_TFIDF__elevated	0.0752693735813359	0.06395172885147953
Neurosynth_TFIDF__characterized	0.07523943209670197	0.06808379662153252
Neurosynth_TFIDF__finger	0.07523914403847633	0.06262146047365223
Neurosynth_TFIDF__sequences	0.07522272876994925	0.09542715639178571
Neurosynth_TFIDF__fronto parietal	0.07522097985572077	0.0772393868538075
Neurosynth_TFIDF__associations	0.07510544271544961	0.04059710174393464
Neurosynth_TFIDF__thought	0.07493162025909227	0.09278417569216298
Neurosynth_TFIDF__cortex lateral	0.07492819514809025	0.020497472815679783
Neurosynth_TFIDF__contributed	0.0748892695089505	0.0
Neurosynth_TFIDF__declines	0.0748892695089505	0.0
Neurosynth_TFIDF__effectively	0.0748892695089505	0.0
Neurosynth_TFIDF__center	0.07487490948134007	0.08220450614531447
Neurosynth_TFIDF__covariance	0.07483595956095307	0.08626850209457614
Neurosynth_TFIDF__iq	0.07482187744452258	0.04756642107568787
Neurosynth_TFIDF__tapping	0.07476868036973455	0.03682047585777781
Neurosynth_TFIDF__simultaneously	0.07466631223111507	0.061572156441337345
Neurosynth_TFIDF__ventral striatum	0.07459747499493222	0.044688055811046484
Neurosynth_TFIDF__portion	0.07453945374297691	0.07540528392664397
Neurosynth_TFIDF__temporal frontal	0.07452686236865658	0.04691440584378185
Neurosynth_TFIDF__traditional	0.07452349047173816	0.07583783682819463
Neurosynth_TFIDF__sleep	0.07451768389605008	0.0003715856129073575
Neurosynth_TFIDF__sought	0.07443964520004907	0.05546663353097778
Neurosynth_TFIDF__cognitive functions	0.07442258571018187	0.08204547226630536
Neurosynth_TFIDF__period	0.0742597303536728	0.07280405815779242
Neurosynth_TFIDF__deactivation	0.07422495788695571	0.055538248589186885
Neurosynth_TFIDF__sensory motor	0.07415766977828414	0.06522504282995813
Neurosynth_TFIDF__apart	0.07410193795652344	0.011369637026667559
Neurosynth_TFIDF__balance	0.07406748506827704	0.06494355880488993
Neurosynth_TFIDF__allows	0.07405663869337183	0.03190574717394065
Neurosynth_TFIDF__neurobiology	0.0739963119845212	0.0924852589824599
Neurosynth_TFIDF__gyrus ba	0.07397820929244409	0.07405854225484602
Neurosynth_TFIDF__sounds	0.07396924776561818	0.0617024986549913
Neurosynth_TFIDF__39	0.0739402472040656	0.10173140653487385
Neurosynth_TFIDF__mental imagery	0.07387018804281581	0.05614754503966279
Neurosynth_TFIDF__emphasize	0.0738015458924691	0.00754112910986645
Neurosynth_TFIDF__sclerosis	0.07378131207995532	0.0309438092438106
Neurosynth_TFIDF__coupling	0.07373965094409753	0.031248965155001356
Neurosynth_TFIDF__underlies	0.07366017233804771	0.0016743917515485056
Neurosynth_TFIDF__assumption	0.07363897502553471	0.06875697703175732
Neurosynth_TFIDF__healthy handed	0.07362545217425145	0.05591740956221249
Neurosynth_TFIDF__posterior parietal	0.0734396602330815	0.06159742116372697
Neurosynth_TFIDF__temporal gyrus	0.07342176420039401	0.08618530609140142
Neurosynth_TFIDF__supplementary	0.07341688693673455	0.055812334491225656
Neurosynth_TFIDF__needs	0.07341428866868467	0.04033810279993783
Neurosynth_TFIDF__gain	0.07335489252028954	0.04568324788484503
Neurosynth_TFIDF__step	0.07333470468278136	0.05941979319932771
Neurosynth_TFIDF__respond	0.07328880481746944	0.09303332705437564
Neurosynth_TFIDF__superior middle	0.07318751557276632	0.08935348402452882
Neurosynth_TFIDF__correlation	0.07317326854367184	0.0879546182007201
Neurosynth_TFIDF__precuneus	0.07312415583204951	0.06436717711898152
Neurosynth_TFIDF__use functional	0.0730995763126004	0.08205173647642809
Neurosynth_TFIDF__predict	0.07307273421873393	0.0
Neurosynth_TFIDF__concurrent	0.07296758677526861	0.04971117539219799
Neurosynth_TFIDF__engagement	0.07289412248802918	0.04669477780346556
Neurosynth_TFIDF__epilepsy	0.07282086628533295	0.07854549071427665
Neurosynth_TFIDF__detailed	0.07274815327187552	0.055264938408537516
Neurosynth_TFIDF__consistency	0.07268086743124753	0.1046624436089462
Neurosynth_TFIDF__44	0.07264375723961615	0.06883980090317308
Neurosynth_TFIDF__echo	0.07256959120023986	0.08559832470251602
Neurosynth_TFIDF__evoked	0.07256138404255415	0.10929250319149897
Neurosynth_TFIDF__double	0.07255050748364751	0.047063215272543035
Neurosynth_TFIDF__functional organization	0.0725385747356694	0.0540840522948907
Neurosynth_TFIDF__particularly	0.07251411742026964	0.06809724004338277
Neurosynth_TFIDF__uses	0.07246219634892154	0.029763543693237107
Neurosynth_TFIDF__young older	0.07245092540174589	0.0
Neurosynth_TFIDF__contralateral	0.07244361799346874	0.0819018626907373
Neurosynth_TFIDF__introduction	0.07244127794144316	0.016771927902455606
Neurosynth_TFIDF__performance task	0.07241774878918449	0.058136728178705625
Neurosynth_TFIDF__ventral anterior	0.07235153940355749	0.11642597656436715
Neurosynth_TFIDF__central role	0.07233741717978492	0.08712631342087042
Neurosynth_TFIDF__12 healthy	0.07231292960712443	0.03865367294687673
Neurosynth_TFIDF__pathological	0.0722686285609289	0.08741531383151917
Neurosynth_TFIDF__experiment	0.07225124045568809	0.06898076233395328
Neurosynth_TFIDF__prefrontal cortices	0.07221625247626318	0.08809490000728518
Neurosynth_TFIDF__distinguish	0.07218582776376434	0.09018138607795871
Neurosynth_TFIDF__isolated	0.07215779889953004	0.03332354672052981
Neurosynth_TFIDF__emerging	0.07203045240576558	0.06034225841294542
Neurosynth_TFIDF__concept	0.07201027604733083	0.08556842877883385
Neurosynth_TFIDF__provided	0.0719912807994589	0.10866715261392514
Neurosynth_TFIDF__preserved	0.07196321330575285	0.12312212069432649
Neurosynth_TFIDF__differently	0.07191346180066144	0.04281928804696915
Neurosynth_TFIDF__46	0.07189459044104217	0.0697682918450363
Neurosynth_TFIDF__adaptive	0.07187287295778866	0.060202431590854116
Neurosynth_TFIDF__past	0.07186108048134576	0.0
Neurosynth_TFIDF__psychological	0.07179168581375521	0.058389286330860254
Neurosynth_TFIDF__determine	0.07174241230669769	0.06925022802551435
Neurosynth_TFIDF__recorded	0.0717296099959531	0.09790571041496782
Neurosynth_TFIDF__construct	0.07169378830693311	0.0
Neurosynth_TFIDF__executive function	0.07169378830693311	0.0
